original	polished	Count
Worcester [Mass]	USA	2
Printed at Portland	USA	2
Dresden [Vt.]	Germany	2
St. Augustine, East-Florida	USA	2
Natchez [Miss.]	USA	2
Portsmouth (N.H.)	USA	2
[Dover?] New-Hampshire	England	2
Printed at Exeter, New-Hampshire	England	2
Louisville [Ga.]	USA	2
Amherst, (New-Hampshire.)	USA	2
Printed, typographically, at Exeter, New-Hampshire	England	2
Hallowell, (District of Maine)	USA	2
Printed at Fairhaven [Vt.]	USA	2
Charleston [S.C]	USA	2
(Baltimore	USA	2
[Utica, N.Y.	USA	2
[Brookfield]	USA	2
[Stockbridge, Mass.	USA	2
Printed at Keene, New Hampshire	USA	2
Lexington [Ky]	USA	2
[York, Pa.?	USA	2
[Middletown, Conn.?	USA	2
Warren (Rhode Island)	USA	2
Provid. [Providence]	USA	2
Novi-Portus [New Haven]	USA	2
Printed at Windsor	England	2
[Middletown, Conn.	USA	2
[Elizabethtown, N.J.?	USA	2
Printed at Walpole, NewHampshire	USA	2
Published at Newport	USA	2
[New Hampshire?	USA	2
Pittsburgh [Pa.]	USA	2
Western District: Vermont. Bennington	USA	2
Western District: Rutland [Vt.]	USA	2
Pennsylvania [Philadelphia]	USA	2
State of New-York: Poughkeepsie	England	2
Providence (R.I.)	USA	2
[Middletown, Conn.]	USA	2
[Elizabeth, N.J.	USA	2
Utica [N.Y.]	USA	2
Williamsburg [Va]	USA	2
Hanover, (N.H.)	USA	2
Keene--(Newhampshire;)	USA	2
[Jacksonburgh, S.C.	USA	2
[Halifax, N.C.?	USA	2
[Lancaster Pa.	USA	2
Charlestown, South-Carolina	USA	2
Augusta, (District of Maine)	USA	2
Ephrata in Pensylvanien	USA	2
Northumberland-Town [Pa.]	USA	2
[Cheshire, Conn.]	USA	2
Dover, (New-Hampshire.)	England	2
Worcester: Massachusetts-Bay	England	2
[Catskill]	USA	2
N. London [i.e. New London, Conn.]	USA	2
[Morristown, N.J.	USA	2
Keene (N.H.)	USA	2
Exeter, [N.H.]	USA	2
Printed at Medford, (Massachusetts.)	USA	2
Printed at Brattleborough [Vt.]	USA	2
Printed at Peacham, Vermont	USA	2
Elizabeth-town, (New-Jersey)	USA	2
New York.	USA	2
Greenfield, Massachusetts	USA	2
[Dresden, Vt., i.e., Hanover, N.H.]	USA	2
East-Windsor [Conn.]	England	2
[Fish-Kill, N.Y.?	USA	2
[Easton, Md.?	USA	2
[Winchester, Va.	USA	2
--Newark--New-Jersey	USA	2
United States [Philadelphia]	USA	2
Printed in the city of Albany	USA	2
America [Philadelphia]	USA	2
Salem [Mass.]; N.E.	England	2
Printed at Rutland, (Vermont.)	USA	2
Brookfield: (Massachusetts,)	USA	2
Worcester, (Massachusetts:)	USA	2
Published at Newport [R.I.]	USA	2
America: Providence (Rhode-Island)	USA	2
East-Windsor: (Connecticut)	England	2
[Hanover]	Germany	2
Keene, (state of New-Hampshire)	USA	2
Amherst, New Hampshire	USA	2
York-town [Pa.]	USA	2
[Danbury]	USA	2
Portsmouth New-Hampshire	USA	2
Chillicothe [Ohio]	USA	2
Knoxville, Tenn.	USA	2
[Norfolk, Va.	USA	2
Philad.	USA	2
Saint John [N.B.]	Canada	2
Keene--Newhampshire	USA	2
Fredericktown [Md.]	USA	2
[Rutland Vt.	USA	2
Portsmouth; New-Hampshire	USA	2
Danvers [Mass.], near Salem	USA	2
Salem: [Mass.]	USA	2
South-Carolina. Charlestown	USA	2
Printed at Greenfield, (Mass.)	USA	2
Baltimori	USA	2
[Georgetown, D.C.]	USA	2
Edenton [N.C]	USA	2
Wilmington [N.C.]	USA	2
[Frederick, Md.?	USA	2
[Harrisburg, Pa.]	USA	2
[Savannah?]	USA	2
[Goshen, N.Y.?	USA	2
[Fredericksburg, Va.?	USA	2
[Ephrata, Pa?	USA	2
Gedruckt zu Germanton [Pa.]	USA	2
Portsmouth: N.H.	USA	2
Philadelphie.	USA	2
Printed at Windsor, (Vermont)	England	2
[Maryland?	USA	2
[New York] America	USA	2
[Haverhill, Mass.	USA	2
Printed at Bennington, (Vermont,)	USA	2
Printed in Bennington, in the state of Vermont	USA	2
Vermont: Bennington	USA	2
Bennington, (Vermont)	USA	2
Gedruckt te Nieuw-York	England	2
Providence (Rhode-Island:)	USA	2
[New Bedford, Mass.?	USA	2
Georgia. Savannah	USA	2
[Natchez, Miss.]	USA	2
[Fredericktown, Md.]	USA	2
Warren, (R.I.)	USA	2
[Schenectady, N.Y.?	USA	2
Sag-Harbor [N.Y.]	USA	2
United States of America. Printed in Worcester, Massachusetts	USA	2
City of Washington	USA	2
Printed at Brattleboro', Vermont	USA	2
Augusta, (Kennebeck) [Me.]	USA	2
Stonington-Port, (Connecticut,)	USA	2
[Lexington, Ky?	USA	2
[Kingston, N.Y.	USA	2
[Augusta, Me.]	USA	2
Philadelpaia [sic]	USA	2
A Charleston [S.C.]	USA	2
America: Printed at Providence (R. Island)	USA	2
[Hallowell, Me.]	USA	2
Andover [Mass.]	USA	2
Printed at Newbedford, (Massachusetts)	USA	2
Watertown, [Mass.] New-England	USA	2
George-town [Va.]	USA	2
New-London: (Connecticut.)	England	2
Printed at Exeter, Newhampshire	England	2
Printed at Newburyport, [Mass.]	USA	2
Printed at Hanover, (N.H.)	USA	2
Providence, New-England	USA	2
Harrisburgh, Pennsylvania	USA	2
Printed at Stockbridge, Massachusetts	Scotland	2
[Lexington, Kentucky?	USA	2
[Williamsburg Va.	USA	2
Imprimé à Philadelphie	USA	2
Portsmouth, (New-Hampshire)	USA	2
Bennington [Vt]	USA	2
Cheshire: Connecticut.	USA	2
[Halifax, N.C.?]	USA	2
Newbedford, (Massachusetts)	USA	2
Printed at Fryeburg [Me.]	USA	2
Germantown, [Pa.]	USA	2
Printed at Leominster, (Massachusetts)	USA	2
Printed at Haverhill, Massachusetts	USA	2
[Ephrata]	USA	2
A Newport [R.I.]	USA	2
Annapolis.	USA	2
[Salisbury, N.C.	USA	2
[New Haven, Conn.]	USA	2
Savannah [Ga.]	USA	2
[Dresden, Vt.	Germany	2
[York, Ont.	England	2
[Montréal]	Canada	2
[Québec]	Canada	2
Printed in Lansingburgh [N.Y.]	USA	2
[New York :]	USA	2
Washington City [D.C.]	USA	2
Watertown: New-England [i.e., Watertown, Mass.]	USA	2
Frederick Town [Md.]	USA	2
State of Vermont. Printed at Rutland	USA	2
Hartfordiæ [Hartford]	USA	2
[New Bedford]	USA	2
[Keene, N.H.?	USA	2
Printed at Northampton, Massachusetts.	England	2
Printed at Worcester, (Massachusetts,)	USA	2
Cheshire; Connecticut	USA	2
Printed and sold at Worcester [Mass.]	USA	2
[Windham, Conn.	USA	2
A Bruxelles	Belgium	2
[Selkirk?	Scotland	2
[Carnarvon	England	2
[Glocester]	England	2
[Wrexham	England	2
Lunnduin	England	2
Altona	Germany	2
[Haverfordwest?	England	2
Leipsic	Germany	2
London [i.e. Altona]	Germany	2
Londres [i.e. Trévoux]	France	2
St. Petersburg	Russia	2
[Swansea?	England	2
Carnarvon	England	2
[Kilmarnock	Ireland	2
A Rome	Italy	2
Loldon [sic]	England	2
[Macclesfield]	England	2
[Ipswich?]	England	2
[Penzance?	England	2
Peterhead	Scotland	2
[Sunderland?]	England	2
[Deptford?	England	2
Bury St Edmund's	England	2
Newcastle-Upon-Tyne	England	2
[Chatham?]	England	2
Spitalfields	England	2
[Hanover?	Germany	2
A Birmingham	England	2
[Bury St. Edmund's	England	2
Patingham	England	2
A Paris [i.e. London]	England	2
[Middlewich?	England	2
Oxford [i.e. Paris?]	France	2
Hagae Comitum	Netherlands	2
Londino	England	2
V Sanktpeterburgı︠e︡	Russia	2
Pondichery	India	2
[Hoogly]	India	2
[Amsterdam [i.e. London?]	England	2
A. Londres	England	2
Duneadain	Scotland	2
London [i.e. Cork]	England	2
London [i.e. York]	England	2
Stettin	Poland	2
[Florence	Italy	2
At Bruges	Belgium	2
Londra [Paris]	England	2
[Workington]	England	2
A Londres [i.e. Basle?]	Switzerland	2
(London)	England	2
[Harg]	Netherlands	2
London [i.e. Paris]	France	2
[Upsala]	Sweden	2
Dun-Eaduin	Scotland	2
Dun Eideann	Scotland	2
Londini [i.e. Leeds]	England	2
Edinburgh [i.e. The Hague]	Netherlands	2
Oxonii [i.e. Amsterdam]	Netherlands	2
Londres [i.e. Rheims?	Belgium	2
Abredoniae [sic]	Scotland	2
Bern	Switzerland	2
A Rome [i.e. London?]	England	2
Pembroke	England	2
EN Londres	England	2
Brigg	England	2
London [i.e. Aberdeen?]	Scotland	2
[Caerfyrddin	England	2
Glasgow [i.e. London?]	England	2
Edinburgo	Scotland	2
Londre [i.e. Amsterdam?]	Netherlands	2
[Saint-Omer?	France	2
Hambourgh	Germany	2
[Trefhedyn]	England	2
A Londres [i.e. Berlin]	Germany	2
A Londres [i.e. Strasbourg?]	France	2
A Londres [i.e. Liege?]	Belgium	2
A Neuchatel	Switzerland	2
Londres [i.e. the Netherlands?]	Netherlands	2
London [York?]	England	2
Bristo'	England	2
St. Neots	England	2
[Trefriw?]	England	2
Caernarfon	England	2
[Nantwich	England	2
Galway	Ireland	2
Calne	England	2
À Rochester	England	2
A Winchester	England	2
[Brecon]	England	2
[Stoke Newington?	England	2
Traiecti ad Rhenum	Netherlands	2
Dundalk	Ireland	2
[Montrose]	Scotland	2
[Kilmarnock]	Ireland	2
Bury St. Edmond's	England	2
Londra [i.e. Naples?]	Italy	2
Dordrecht	Netherlands	2
[Louvain?]	Belgium	2
A Edimbourg [i.e. Paris?]	France	2
St. Jago de la Vega [Jamaica]	Jamaica	2
Burton-Upon-Trent	England	2
[Cullen i.e. Saint-Omer]	France	2
Lomdon [sic]	England	2
Dublin Printed	France	2
Philadelphie [i.e. Brussels?]	Belgium	2
[Lancaster?]	USA	2
St. Austell	England	2
[Haarlem?	Netherlands	2
Londres [Paris]	England	2
Londini [i.e. Oxford?]	England	2
[St. Pierre?	Martinique	2
[Leith?]	Scotland	2
? Londres [i.e. Paris]	France	2
[Trevecca]	England	2
Pont-y-Fon	England	2
Amwythig	England	2
Ngwrecsam	England	2
Cosmopoli [London?]	England	2
[Wisbech]	England	2
Howden	England	2
Erlangae	Germany	2
Londra[i.e. Venice]	Italy	2
[London :bs.n.	England	2
Northamptoniæ	England	2
Oxford [i.e. Amsterdam?]	Netherlands	2
Pontefract	England	2
Brussels [i.e. London]	England	2
Utopia [i.e. London?]	England	2
[Dorchester]	England	2
Basle [i.e. London?]	England	2
Richmond [Surrey]	England	2
[Chepstow]	England	2
Edimbourg [i.e. Paris]	France	2
Hillsborough	USA	2
Londres [i.e. Berne]	Switzerland	2
Blackley	England	2
[St. Germain en Laye]	France	2
Brighthelmston	England	2
[Carlisle?]	England	2
[Surry]	Jamaica	2
Londra [i.e. Florence]	Italy	2
[Honiton]	England	2
South-Shields	England	2
Shrewsbury printed	England	2
[Halifax?]	Canada	2
[Besançon?]	France	2
Drumfries [sic]	Scotland	2
T Amsterdam	Netherlands	2
In Dublino	France	2
Londres [i.e. Liege]	Belgium	2
[Lustleigh, Devon]	England	2
Londini [i.e. Paris]	France	2
London [i.e. Saint-Omer?]	France	2
London and Leipsic	England	2
Chertsey	England	2
[St. Helier]	England	2
[ Salisbury ]	England	2
Hafniæ	Denmark	2
[Reigate?	England	2
[Eton?	England	2
[Neuchâtel?]	Switzerland	2
Verona	Italy	2
[London, i.e. Amsterdam]	Netherlands	2
[Brussels]	Belgium	2
Augusta [i.e. London]	England	2
Leida, et in Londra	England	2
Londres [i.e. Basle?]	Switzerland	2
Londra [Lucca and Pisa]	England	2
[Greenock]	Scotland	2
[Kilkenny?	Ireland	2
Edinborough	Scotland	2
Duneidiunn	Scotland	2
[Cirencester?]	England	2
Á Londres	England	2
Stokesley	England	2
Firenze	Italy	2
[Göttingen	Germany	2
[Chichester]	England	2
Chesham	England	2
St Andrews	Scotland	2
A Londres [i.e. Hamburg?]	Germany	2
L----n	England	2
Sligo	Ireland	2
Londra [i.e. Venice]	Italy	2
Kingston, in Jamaica	Jamaica	2
[Leiden?]	Germany	2
[St. Christopher]	Saint Kitts and Nevis	2
Londen [i.e. Hamburg?]	Germany	2
[Glocester?	England	2
Bagdad [i.e. Cork]	England	2
In Padova	Italy	2
[Coventry?]	England	2
Surry [i.e. London]	England	2
Dalry	Scotland	2
Barbados [Bridgetown]	Barbados	2
Londons [sic]	England	2
[Lichfield?]	USA	2
Edinburgh [i.e. Oxford]	England	2
Londin	England	2
Dublino	France	2
Cologne	Germany	2
[Dubl]in	France	2
[Sarum	England	2
[Huddersfield	England	2
[Harrogate?	England	2
[London:]	England	2
[Saffron Walden?	England	2
[Pontefract]	England	2
[Vienna]	Austria	2
[Ludlow?	England	2
Thirsk	England	2
[Croydon]	England	2
East Dereham	England	2
Harborough	England	2
[Stockport?	England	2
Nice	France	2
[South Shields	England	2
[Limerick	Ireland	2
[Carlow	England	2
Tranquebariae in littore Coromandelino	India	2
Trankebar	India	2
[Rotherham?	England	2
Tranquebar, em India Oriental na costa de Coromandel	India	2
Londres [i.e. Toulouse?]	France	2
Paris [i.e London?]	England	2
Nordhausen	Germany	2
Utrecht [i.e. London?]	England	2
[Oswestry]	England	2
Francfort	Germany	2
[Norvici	England	2
Londres [i.e. Brussels	Belgium	2
Nondon [sic]	England	2
[Hexham?	England	2
[Dudley]	England	2
[Banff?	Canada	2
London [i.e. Amsterdam]	Netherlands	2
Dewsbury	England	2
[Ramsgate?]	England	2
Peairt	Scotland	2
Nürnberg	Germany	2
[Falkirk	England	2
Dordrecht en Amsterdam	Netherlands	2
[Macclesfield?	England	2
[Copenhagen	Denmark	2
Hitchin	England	2
Lodon	England	2
Edimburgh	Scotland	2
[Congleton]	England	2
[Loughborough]	England	2
Shewsbury	England	2
St. Edmund's Bury	England	2
Edinbrugh [sic]	Scotland	2
Penzance	England	2
[Poole	England	2
[Kirkcudbright?]	Scotland	2
Abredaeis	Scotland	2
[Andover]	USA	2
London [i.e. Frankfurt?]	Germany	2
Edinbrngh [sic]	Scotland	2
Leipzig and Züllichau	Germany	2
[Leipzig?]	Germany	2
Londra [i.e. Verona]	Italy	2
Edinr.	Scotland	2
St Jago de la Vega	Jamaica	2
[Colchester?]	England	2
[Cheltenham]	England	2
[E]dinburgh	Scotland	2
London [i.e.Dublin?]	France	2
[Liège?	Belgium	2
Newton-Abbot	England	2
Hambourg [i.e. London]	England	2
[Exon]	England	2
Isle of Wight	USA	2
Bridgewater	USA	2
[Hinckley]	England	2
London [i.e.Dublin]	France	2
London [i.e. Gainsborough?]	England	2
[Burslem?]	England	2
Lonnon [sic]	England	2
[Port-au-Prince]	Haiti	2
Waterfordiæ	Ireland	2
[Galway?	Ireland	2
Glsgow [sic]	Scotland	2
Ediburgh [sic]	Scotland	2
[Stratford on Avon	England	2
Wargrave	England	2
Londres [i.e. Basel?]	Switzerland	2
[St. Petersburg]	Russia	2
[Berwick-upon-Tweed?	Scotland	2
[Waltham]	England	2
Dubin	France	2
London [i.e. Dessau	Germany	2
[Watford?	England	2
Londres [i.e. Winterthur	Switzerland	2
Gottingue	Germany	2
Londres [i.e. Hamburg	Germany	2
[Bridgewater?	USA	2
Philadelphia in Pensilvanien [i.e. Schwerin]	Germany	2
Londini [i.e. Florence]	Italy	2
Edenburgi	Scotland	2
Caen	France	2
Altenburg	Germany	2
Lynn Regis	England	2
[Woodbridge?	USA	2
Strasburg	France	2
Sterling	Scotland	2
[Wotton-under-Edge]	England	2
[Mansfield	England	2
Amsterdam [London?]	Netherlands	2
[Westminster?]	England	2
[Truro	England	2
Wotton-under-Edge	England	2
Lisbon	Portucal	2
[Portsmouth?]	England	2
Leedes [sic]	England	2
[Woolwich?	England	2
[Dudley?	England	2
[Richmond, Yorks.	England	2
[Sandhurst?	England	2
[Ashford?	England	2
Wellingborough	England	2
[Devizes]	England	2
Northallerton	England	2
Banbury?]	England	2
Darlington?	England	2
Darlington?]	England	2
[Darlington?]	England	2
Worcester.	England	2
[Glasgow or Edinburgh?	Scotland	2
Imprinted at London [i.e. Holland?]	Netherlands	2
Londini [i.e. Geneva	Switzerland	2
At Leyden [i.e. London?]	England	2
[Leiden and London]	Germany	2
Prented at Edinburgh	Scotland	2
[Parisii	France	2
[[Parisius]	France	2
[Middelburgh	Netherlands	2
[Impressus Londonijs	England	2
[Impressum Parisijs	France	2
Impriented at London	England	2
Cantabrigiæ [i.e. London]	England	2
[These writing tables are made at London	England	2
Londinij	England	2
Venundantur Parisiis	France	2
[Inprynted at Londo[n]	England	2
London [i.e. Holland?]	Netherlands	2
Ghedruckt to Londen	England	2
Noribergæ	Germany	2
[Worms	Germany	2
[Antwerpe	Belgium	2
Imprint at London	England	2
Imprentit at Striuiling [i.e. London]	England	2
Cantebrigiae	England	2
Imrinted at London	England	2
A Bruxelle	Belgium	2
Printed at Dort	Netherlands	2
Lugduni Batauorum [Leiden; i.e. London]	England	2
[Germany	Germany	2
Londini [i.e. Geneva]	Switzerland	2
[Parrhisiis	France	2
[Northern England	England	2
Printed at london [sic]	England	2
Parisiis [i.e. London	England	2
[Printed at Amsterdam	Netherlands	2
[S. Omers]	France	2
Ghedruckt buyten Londen [i.e. Emden]	Germany	2
[Mechlin]	Belgium	2
[Imprinted at Ippiswiche	England	2
Ghedruckt te Londen	England	2
Printed at Sainct-Andrewes	Scotland	2
[Delft	Netherlands	2
Excudebat Edinburgi	Scotland	2
Printed at Edinburgh [i.e. Leiden]	Germany	2
Imprinted at Delph	Netherlands	2
Imprentit at Striuiling	Scotland	2
[Imprynted at London in Southwarke	England	2
[Impressum Lon[doniis]	England	2
[Emprynted in London	England	2
[Strassburg	France	2
[St. Andrews	Scotland	2
[Oxoniæ	England	2
Printed in Amstelredam	Netherlands	2
[Imprnted [sic] at London	England	2
Impressus Londonus	England	2
Argentinæ [i.e. Strassburg]	France	2
Francofurti [London	Germany	2
Edenburgi [i.e. London	England	2
[Parisus	France	2
Francofurti [i.e. London]	England	2
Imprinted at london	England	2
Printed at Ipswich [i.e. London?]	England	2
Anno. 1563. Imprinted at London	England	2
Basileae	Switzerland	2
At Londn [sic]	England	2
[Norwich, England	England	2
A Paris [i.e. London	England	2
Impressum London[i]	England	2
Printed at Midelburge [i.e. London]	England	2
Amstelredam	Netherlands	2
Prynted in Southwarke	England	2
Imprinted at Ippeswych	England	2
Antwerpiæ	Belgium	2
At London [i.e. Antwerp	Belgium	2
Enprynted in London	England	2
Gedruckt in Nürnberg	Germany	2
Printed [at] London	England	2
[P]rinted at London	England	2
Lugduni Batauorum	Germany	2
[Enprynted at Lo[n]don	England	2
A la Haye	Netherlands	2
Impressum Lond.	England	2
[Apud inclytam urbem Londinum	England	2
Printed in Paradise [i.e. London	England	2
Printed at Vtrecht [i.e. London]	England	2
At Louan	Belgium	2
Printed in Amsterdam	Netherlands	2
Excusum Cantabrigiæ	England	2
[Impresse Parisius	France	2
Parys	France	2
[[Oxford	England	2
[Londonii	England	2
[[Westminster	England	2
[Enprynted at westmynster	England	2
At London [i.e. Antwerp]	Belgium	2
Apud inclytam Londini vrbem	England	2
[Oxoniæ]	England	2
Imprinted ad [sic] London	England	2
Parigi [i.e. London]	England	2
[Hague?	Netherlands	2
[Cambridge and London]	England	2
[Heidelberg	Germany	2
Edimburgi [i.e. Basel	Switzerland	2
[Enprynted at westmestre	England	2
Printed at Dort [i.e. London	England	2
[Milan	Italy	2
Imprinted at Louaine	Belgium	2
Londini [i.e. Hanau]	Germany	2
[Prynted at westmynstre	USA	2
Impressum Edinburgi	Scotland	2
[Impressum London[iis]	England	2
Printed at Goricom [Gorinchem, i.e. London]	England	2
Printed at the Hage [i.e. London]	England	2
[[Imprynted at London	England	2
[[Westmestre]	England	2
Augustæ Trinobantum [i.e. London	England	2
Imprynted at Strasburgh in Elsas [i.e. Wesel?	Germany	2
[Imprentyd at London	England	2
[Impressum Lo[n]dini	England	2
Imprynted at Geneve in Savoye [i.e. London]	England	2
[Lancashire]	England	2
Printed at London [and Cambridge]	England	2
From Roane [i.e. London?]	England	2
Printed. At Paris [i.e. Saint-Omer	France	2
Excusum Cantabrigiae	England	2
Prentyd at London	England	2
Oenozithopoli	England	2
Imprinted at Midleburgh	Netherlands	2
[Duaci [i.e. London]	England	2
Printed at Tornay	France	2
Excudebat Londinensis	England	2
[Prynted in Southwarke	England	2
[Dort?	Netherlands	2
[Mechlin	Belgium	2
Impressum Lo[n]doniis	England	2
Prynted at Roane [i.e. London?]	England	2
At Oxforde	England	2
And reprinted at London	England	2
[Wolston, Warks.?	England	2
[[Wesel]	Germany	2
Impynted [sic] at London	England	2
Prynted at Cantorbury	England	2
[Impressus in ciuitate London[i]	England	2
[Enprynted at london	England	2
[From Wittonburge [i.e. London?]	England	2
At Strasborowe [i.e. London	England	2
[Enprynted at Westmynstre	USA	2
Printed at Edinburgh [i.e. London	England	2
[Enprented at London	England	2
[1603. At London	England	2
[Enprynted in the cyte of London	England	2
[Imprented at Marpurg in the lande of Hessen [i.e. Wesel	Germany	2
A Londres [i.e. France]	France	2
[Emprynted at Westmynster	England	2
At Delft [i.e. London	England	2
In Leyden	Germany	2
[Antwerp, i.e. England]	England	2
1575. Imprinted at London	England	2
[Sanctus albanus	England	2
[Newly imprynted at London	England	2
[At London]	England	2
Imprinted at Lodon [sic]	England	2
Impressus Londoniis	England	2
[Enprynted at Westmyster	England	2
Printed at Rotterdam [i.e. London?]	England	2
[Imprinted at Ippyswyche	England	2
[East Molesey	England	2
Tot London	England	2
Dubliniæ	France	2
An. 1571. At London	England	2
Gedruckt tot Londen	England	2
Europe [i.e. London?]	England	2
Printed at Aberdeen	Scotland	2
Haghe	Netherlands	2
Printed by His Majesties command at Oxford [i.e. London]	England	2
[Reprinted at Dublin	France	2
Cantabrigia	England	2
Argraphwyd yng Haerludd	England	2
Argraphwŷd yn y Mwŷthig	England	2
Hagæ	Netherlands	2
Imprime a Paris	France	2
[Oxford, i.e. London?]	England	2
Printed at Oxford, and reprinted at Shrewsbury	England	2
Edinburgh [i.e. Amsterdam?]	Netherlands	2
Imprinted at Bristoll	England	2
In Amsterdam	Netherlands	2
London :b[s.n.]	England	2
[[Scotland?]	Scotland	2
[Imprinted at S. Omers	France	2
Eleutheropoli [i.e. Amsterdam?]	Netherlands	2
Dublinii [i.e. Lucca]	Italy	2
At Antwerp	Belgium	2
[Re-printed at Edinburgh	Scotland	2
E[dinburgh]	Scotland	2
Re-printed at Dublin	France	2
Printed in Leyden	Germany	2
Bononiæ	Italy	2
In the Savoy [i.e., London]	England	2
Gateside	Scotland	2
[Printed at Rotterdam	Netherlands	2
Middleburg	Netherlands	2
Edinbourgh	Scotland	2
Printed at Mongomery [i.e. London]	England	2
A Ratisbonne	Germany	2
Oxoniæ [i.e. Oxford]	England	2
Printed at the Theater in Oxford and in London	England	2
Printed at Shrewsbury	England	2
Imprinted at Shrewsbury	England	2
Dubdin [sic]	France	2
't Amsterdam	Netherlands	2
[Rhydychen]	England	2
Paris printed	France	2
Bristoll [Avon]	England	2
Dublin reprinted	France	2
[Cambridge, Cambridgeshire	England	2
[Vevay,] Switzerland	Switzerland	2
Antwerpe	Belgium	2
Printed at Paris, cum privilegio	France	2
[Londonderry?	Northern Ireland	2
Londen [sic] [i.e. Cologne?]	Germany	2
Londn [sic, i.e. London]	England	2
Genevah [i.e. Newcastle]	England	2
[Edinburgh] : Printed at London, and re-printed at Edinburgh	Scotland	2
Holy-Rood-House	Scotland	2
Nunc demum typis excusa Londinii	England	2
[In the Hague	Netherlands	2
Lvgdvni Batavorvm	Germany	2
[Printed at the Hague	Netherlands	2
'En tē Kantabrigia	England	2
A Londres [i.e. Netherlands]	Netherlands	2
In Antwarp	Belgium	2
Parisiis [i.e. Dublin]	France	2
[London and Oxford]	England	2
[Cambridge [Mass.]	USA	2
Oxford [i.e. London?	England	2
York [i.e. London]	England	2
Oxford [i.e., London]	England	2
A lunnduin	England	2
Printed in Villa Franca [i.e. London	England	2
Haguæ	Netherlands	2
[Göteborg	Sweden	2
[[Oxford?	England	2
Octob. 10. London	England	2
Imprinted at Yondon [i.e. London]	England	2
Londini & Roterodami	England	2
Printed at Edinburgh [i.e. London]	England	2
At Paris [i.e. London?]	England	2
Lovain	Belgium	2
[Reprinted at London	England	2
Printiedig yn-Ghaer Ludd	France	2
[London? [i.e. Paris]	France	2
Amsterdam [i.e. London	England	2
[Londo]n	England	2
Printed at Waterford in Ireland	Ireland	2
Lonkon [sic]	England	2
London [i.e. Oxford]	England	2
[Cork, Ireland	England	2
Wexford [Ireland]	England	2
[Deptford, England]	England	2
Litchfield (Connecticut)	USA	2
Caerlleon [Chester, England]	England	2
Bury St. Edmunds [England]	England	2
Londra [London, England]	England	2
Brentford [England]	England	2
[Birmingham, England]	England	2
[Dumfries, Va.]	USA	2
Reading [England]	England	2
London [ England]	England	2
London [England ]	England	2
Newark [England]	England	2
Raleigh, N.C.	USA	2
Dedham, Mass.	USA	2
Cincinnati [Ohio]	USA	2
Keene, N.H.	USA	2
Rutland, [Vt.]	USA	2
Goshen, N.Y.	USA	2
Washington, Pa.	USA	2
Salem, N.Y.	USA	2
Philadelphia (Pa.)	USA	2
Walpole, N.H.	USA	2
Stockbridge, Mass.	USA	2
Newburyport, Mass.	USA	2
Rutland, Vt.	USA	2
Georgetown [i.e. Washington, D.C.]	USA	2
Litchfield, Conn.	USA	2
New-Brunswick, N.J.	USA	2
George-town [i.e. Washington, D.C.]	USA	2
Falmouth, [Me.]	USA	2
Charles-Town [i.e., Charleston], S.C.	USA	2
Newport [R.I.	USA	2
Liege [Belgium]	Belgium	2
[Aberdeen [Scotland]	Scotland	2
[Newcastle upon Tyne, England	England	2
Salem, Mass.	USA	2
Newbern [North Carolina]	USA	2
London [England], printed	England	2
St. John's in Antigua	Antiqua	2
[Gilmanton, N.H.J.	USA	2
Knoxville (state of Tennessee)	USA	2
Belfast [Ireland]	Ireland	2
Whitby [England]	England	2
Darlington [England]	England	2
Lynn [King's Lynn, England]	England	2
Leicester [England]	England	2
[Whitehaven, England]	England	2
Dublin [Ireland	France	2
New-Castle [England]	England	2
Northampton [England]	England	2
Leeds [England]	England	2
Gainsborough [England]	England	2
Montreal [Quebec]	Canada	2
[Oxford, England]	England	2
Whitehaven [England]	England	2
Newbury (Vermont)	USA	2
[[Brentford]	England	2
[Nassau, Bahamas?	Bahamas	2
[[Haarlem]	Netherlands	2
[Norfolk?	England	2
[Antigua]	Canada	2
En la Havana	Cuba	2
[Horncastle]	England	2
[Havana	Cuba	2
[Enniskillen]	Northern Ireland	2
[Winton]	England	2
Londres [i.e Paris]	France	2
Dunkirk	France	2
Northhampton	England	2
[Holborn]	England	2
Riga	Latvia	2
[Bremen?	Germany	2
[Antigua	Canada	2
Londre [i.e. Paris]	France	2
[Port-au-Prince?]	Haiti	2
[Whitby	England	2
[Port-au-Prince?	Haiti	2
Edinr	Scotland	2
[Ballymena	England	2
[Bremen	Germany	2
L:derry	Northern Ireland	2
Bishopstone, Sussex	England	2
[Firenze?	Italy	2
[Edinburgi]	Scotland	2
[Sydney	Australia	2
Londres [i.e.Geneva?]	Switzerland	2
[Kingstown]	St Vincent	2
[St. George?]	Grenada	2
Londres [i.e. Besanc̜on]	France	2
Erlang	Germany	2
[Haddington?]	Scotland	2
[King's Lynn?]	England	2
[Dunbar?]	Scotland	2
[Ayr	Scotland	2
[Paramaribo]	Suriname	2
[Kingstown	St Vincent	2
[Stourbridge?	England	2
[Mansfield]	England	2
[Port-au-prince	Haiti	2
[[Kingston]	Jamaica	2
[Dundee?	Scotland	2
[Aulcester?	England	2
[Bocking]	England	2
[Weymouth]	England	2
Spanish Town	Jamaica	2
Montego Bay	Jamaica	2
Kirkcudbright	Scotland	2
[Roseau?]	Dominica	2
[[St. George?]	Grenada	2
