original	polished	Count
[S.C.	London	1
[United States?]	United States	1
(Philadelphia	Philadelphia PA	1
Printed at Poughkeepsie [N.Y.]	Poughkeepsie NY	1
[Elizabeth, N.J.?	Elizabeth NJ	1
[Richmond?	Richmond	1
Northampton [Mass.]	Northampton MA	1
Portsmouth in New-Hampshire	Portsmouth NH	1
[Petersburg, Va.	Petersburg VA	1
Dover [N.H.]	Dover NH	1
[Poughkeepsie, N.Y.?	Poughkeepsie NY	1
Salem [Mass.], N.E.	Mass	1
[Hartford?]	Hartford CT	1
New-Jersey	Newark NJ	1
Haverhill [Mass.]	Haverhill MA	1
[Boston] North America	Boston MA	1
Printed at Norwich [Conn.]	Norwich CT	1
[Raleigh, N.C.?	Raleigh NC	1
A Baltimore	Baltimore Md	1
Williamsburg	Williamsburg VA	1
[Carlisle, Pa.]	Carlisle PA	1
Reprinted in Bennington, (Vermont,)	Bennington Vt	1
Danbury [Conn.]	Danbury CT	1
[Carlisle, Pa.	Carlisle PA	1
[Newark, N.J.	Newark NJ	1
(Providence	Providence RI	1
Danvers, near Boston	Danvers MA	1
Norwich [Conn]	Norwich CT	1
[Richmond, Va.	Richmond VA	1
[Massachusetts]	Boston MA	1
York-Town [i.e., York, Pa.]	York PA	1
[Dresden, Vt., i.e., Hanover, N.H.	Hanover NH	1
[Keene, N.H.]	Keene NH	1
[Albany, N.Y.?	Albany NY	1
[Trenton, N.J.	Trenton NJ	1
Stockbridge [Mass.]	Stockbridge MA	1
Williamsburgh [Va.]	Williamsburg VA	1
[Norwich, Conn.?]	Norwich CT	1
[Danvers, Mass.	Danvers MA	1
[Massachusetts?]	Boston MA	1
[Westminster, Vt.	Westminster Vt	1
[West Springfield, Mass.]	West Springfield MA	1
Printed at Worcester [Mass.]	Worcester MA	1
Hartford, (Connecticut)	Hartford CT	1
Printed at Hartford (Connecticut.)	Hartford CT	1
Leominster, (Massachusetts)	Leominster MA	1
St. Augustine, East-Florida	St Augustine Fl	1
South-Carolina: Charles-Town	Charleston SC	1
[Jacksonburgh, S.C.]	Jacksonburgh SC	1
Germanton [Pa.]	Germantown PA	1
[Woodbridge N.J.]	Woodbridge NJ	1
[Augusta, Ga.	Augusta Ga	1
Danvers [Mass.], near Boston	Danvers MA	1
Shepherd's-Town [Va.]	Shepherdstown VA	1
[York, Pa.]	York PA	1
Hartford.	Hartford CT	1
Dedham [Mass.]	Dedham MA	1
United States. [Philadelphia?	Philadelphia PA	1
[Boston] Commonwealth of Massachusetts	Boston MA	1
[New Haven?]	New Haven MA	1
New York.	New York NY	1
Monmouth (N.J.)	Monmouth NJ	1
Charleston, South-Carolina	Charleston SC	1
Fredicksburg [Va.]	Fredicksburg VA	1
[Dresden, Vt., i.e., Hanover, N.H.]	Hanover NH	1
Bostoniae, Americae	Boston MA	1
Charles-Town, South-Carolina	Charleston SC	1
Medford [Mass.]	Medford MA	1
America: Boston	Boston MA	1
[Pembroke, Mass.	Pembroke MA	1
[Cheshire, Conn.?	Chesire CT	1
Leominster, Massachusetts	Leominster MA	1
[Ephrata, Pa.]	Ephrata PA	1
[Charleston?	Charleston SC	1
Albany [N.Y.]	Albany NY	1
Printed at Boston.	Boston	1
Lancaster	Lancaster PA	1
[Easton Md.?	Easton Md	1
[Augusta, Me.?	Augusta Me	1
Danvers [Mass.], near Salem	Danvers MA	1
America. Boston	Boston MA	1
Poughkeepsie, Dutchess County [N.Y.]	Poughkeepsie NY	1
[Westminster]	London	1
A New-York	New York NY	1
Elizabethtown, Maryland	Elizabethtown Md	1
[Charleston. S.C.	Charleston SC	1
[Poughkeepsie, N.Y.]	Poughkeepsie NY	1
Providence.	Providence RI	1
Printed in New-York	New York NY	1
[Chelmsford, Mass.?	Chelmsford MA	1
Newburgh [N.Y.]	Newburgh NY	1
Windham, Conn.	Windham CT	1
[Annapolis?	Annapolis Md	1
[Maryland?	Annapolis Md	1
[New York] America	New York NY	1
[Charleston] South-Carolina	Charleston SC	1
[Savannah]	Savannah Ga	1
(Printed in Albany	Albany NY	1
[Bennington, Vt.	Bennington Vt	1
Printed in Bennington [Vt.]	Bennington Vt	1
[Frederick, Md.?	Frederick Md	1
Printed at Exeter, [N.H.]	Exeter NH	1
[Germantown, Pa.	Germantown PA	1
[Knoxville, Tenn.	Knoxville Tn	1
Philadelphia and New York	Philadelphia PA	1
Halifax [N.C.]	Halifax NC	1
Hanover [N.H.]	Hanover NH	1
Charles-town [S.C.]	Charleston SC	1
Woodbridge, in New-Jersey	Woodbridge NJ	1
Boston N.E.	Boston	1
[Chelmsford, Mass.]	Chelmsford MA	1
Germanton, [Pa.]	Germantown PA	1
[Halifax, N.C.	Halifax NC	1
--Newark	Newark	1
Concord [N.H.]	Concord NH	1
Lancaster [Penn.]	Lancaster PA	1
[Newbern, N.C.?	New Bern NC	1
[Newark, N.J.]	Newark NJ	1
Baltimore-Town	Baltimore Md	1
[Rhode Island	Providence RI	1
Portsmouth:--New-Hampshire	Portsmouth NH	1
America: Printed at Providence (R. Island)	Providence RI	1
New-Windsor [N.Y.]	New Windsor NY	1
[Northampton, Mass.]	Northampton MA	1
[Brattleborough, Vt.]	Brattleborough Vt	1
Providence (Rhode-Island)	Providence RI	1
Printed at Windsor [Vt.]	Windsor Vt	1
Printed at Litchfield [Conn.]	Litchfield CT	1
[New Bern, N.C.	New Bern NC	1
Amherst, Newhampshire	Amherst NH	1
[Mount Holly, N.J.]	Mount Holly NJ	1
Wilmington, (North-Carolina)	Wilmington NC	1
Exeter; New-Hampshire	Exeter	1
[Pennsylvania	Philadelphia PA	1
Boston, N. England	Boston MA	1
[Wilmington, Del.]	Wilmington De	1
A Philadelphie, et se trouve à Paris	Philadelphia PA	1
[Lansingburgh, N.Y.]	Lansingburgh NY	1
[Annapolis] North-America	Annapolis Md	1
Massachusetts-State: Boston	Boston MA	1
America [i.e., Boston]	Boston	1
Printed in Philadelphia	Philadelphia PA	1
Printed at Greenfield, Massachusetts.	Greenfield MA	1
Newport (Rhode-Island)	Newport RI	1
Boston, in America	Boston MA	1
Newbury-port [Mass.]	Newburyport MA	1
Neo-Eboraci	New York NY	1
Georgia. Savannah	Savannah Ga	1
[Trenton, N.J.]	Trenton NJ	1
Bennington [Vt]	Bennington Vt	1
Poughkeepsie, [N.Y.]	Poughkeepsie NY	1
A Charleston [S.C.]	Charleston SC	1
[Newburgh, N.Y.?	Newburgh NY	1
[South Carolina?	Charleston SC	1
Printed at Rutland, Vermont	Rutland Vt	1
Burlington, New-Jersey	Burlington NJ	1
Burlington, in New-Jersey	Burlington NJ	1
Philadelphie.	Philadelphia PA	1
[Portsmouth] New-Hampshire	Portsmouth NH	1
Annapolis [Md.]	Annapolis Md	1
Charlestown [Mass.]	Charlestown MA	1
Keene (New-Hampshire:)	Keene NH	1
London [i.e. New York]	New York NY	1
Warren (R.I.)	Warren RI	1
Lancaster [N.J.]	Lancaster NJ	1
Boston: New-England.	Boston MA	1
Boston: New England.	Boston MA	1
Williamsburg [Va]	Williamsburg VA	1
[Virginia	Richmond VA	1
[Woodbridge, N.J.	Woodbridge NJ	1
[Burlington?	Burlington NJ	1
Gedruckt in Germanton [Pa.]	Germantown PA	1
Charlottesville [Va.]	Charlottesville VA	1
New-Bedford [Mass.]	New Bedford MA	1
Printed at New-York	New York NY	1
Martinsburg [Va.]	Martinsburg VA	1
Bennington: (Vermont:)	Bennington Vt	1
(New-York	New York NY	1
A Newport [R.I.]	Newport RI	1
York-town [Penn.]	York PA	1
Printed at Rutland [Vt.]	Rutland Vt	1
[Ephrata, Pa.?	Ephrata PA	1
[Brookfield]	Brookfield MA	1
Windsor [Vt.]	Windsor Vt	1
[Windsor, Vt.	Windsor Vt	1
[Montréal	Montreal	1
A Quebec	Quebec	1
Nova-Scotia	Halifax NS	1
[Hudson, N.Y.]	Hudson NY	1
Printed in Albany	Albany NY	1
Ephrata [Pa.]	Ephrata PA	1
Haverhill, (New-Hampshire)	Haverhill NH	1
Amherst, (New-Hampshire)	Amherst NH	1
N. London, [i.e., New London, Conn.]	New London CT	1
Te Philadelphia	Philadelphia PA	1
Bay-State: Boston	Boston MA	1
[Portland, Me.]	Portland Me	1
Alexandria [Va.]	AlexandriaVA	1
Newbury-Port, New-England	Newburyport MA	1
[Charleston] South Carolina.	Charleston SC	1
Printed at Walpole, Newhampshire	Walpole NH	1
Printed at Walpole, New Hampshire	Walpole NH	1
Printed at Salem [Mass.]	Salem MA	1
Boston, (Massachusetts.)	Boston MA	1
Hagers-Town [Md.]	Hagerstown Md	1
--New-York	New York NY	1
[Philadelphia] America	Philadelphia PA	1
[New Bedford]	New Bedford MA	1
Dresden [Vt., i.e., Hanover, N.H.]	Hanover NH	1
[Dresden, Vt.; i.e., Hanover, N.H.	Hanover NH	1
Charlestown [i.e., Charleston, S.C.]	Charleston SC	1
Newark, New-Jersey	Newark NJ	1
[New Bedford, Mass.	New Bedford MA	1
[Annapolis, Md.]	Annapolis Md	1
Re-printed at Lichfield [sic] [Conn.]	Litchfield CT	1
Schenectady [N.Y.]	Schenectady NY	1
State of Massachusetts-Bay. Boston	Boston MA	1
Keene: state of New-Hampshire	Keene NH	1
Vergennes [Vt.]	Vergennes Vt	1
Concord [Mass.]	Concord MA	1
Worcester, (Massachusetts)	Worcester MA	1
Hartford: Printed, ..	Hartford CT	1
Lancaster [Pa.	Lancaster PA	1
[Worcester	Worcester	1
[York?]	York	1
[Daventry]	Daventry	1
Londres [Hamburg?]	Hamburg	1
[Charleston, SC]	Charleston SC	1
[Woodbridge]	Woodbridge NJ	1
[Belfast?	Belfast	1
[Bury St. Edmund's	Bury St Edmunds	1
Boston [i.e. Berne]	Bern	1
[Amsterdam [i.e. London?]	London	1
A. Londres	London	1
A Londres [i.e. Liepzig?]	Leipzig	1
London [i.e. York]	York	1
Caer-Grawnt	Caernarfon	1
A Londres [i.e. Geneva?]	Geneva	1
[Walsall]	Walsall	1
Londra [i.e. Florence?]	Florence	1
Newport [Isle of Wight]	Newport Isle Wight	1
A Basle [i.e. London?	London	1
A Londres [i.e. Brussels]	Brussels	1
In Glasgua	Glasgow	1
A Londres [i.e. Paris	Paris	1
In Siena	Siena	1
Birminghamiæ	Birmingham	1
[Whitehaven]	Whitehaven	1
En Londres	London	1
[Carmarthen]	Carmarthen	1
London [Göttingen	London	1
Gainsbrough	Gainsborough	1
à Londres	London	1
Kington	Kingston	1
A Londres [i.e. The Hague?]	The Hague	1
Londres, et se trouve à Paris	London	1
[Beverley?	Beverley	1
Dublin [Paris?]	Dublin	1
[Harlem	Haarlem	1
Edimbourg [Toulouse?]	Edinburgh	1
A Londres [Amsterdam?]	Amsterdam	1
A Londres [Paris]	London	1
Londres [i.e. Basel]	Basel	1
[Belfast]	Belfast	1
Edinbourg	Edinburgh	1
Cambrigde [i.e. Cambridge]	Cambridge	1
[Monmouth]	Monmouth	1
[Stamford]	Stamford	1
Wimbledon [i.e. Paris?]	Paris	1
Edimbourg [Paris?]	Edinburgh	1
[Durham?	Durham	1
Édimbourg [i.e. Paris?]	Paris	1
A Londre	London	1
A Londres [i.e. Dresden]	Dresden	1
Basle [i.e. London?]	London	1
A Londres [i.e. Netherlands?]	Amsterdam	1
Richmond [Surrey]	Richmond	1
[Exeter?]	Exeter	1
London [i.e. Edinburgh?]	Edinburgh	1
[Canterbury?] Printed	Canterbury	1
Bublin [i.e. Dublin?]	Dublin	1
Cantabrigæ	Cambridge	1
[Surry]	Kingston	1
[Wigan?]	Wigan	1
Te Amsterdam	Amsterdam	1
[Kingston-upon-Hull]	Hull	1
[Calcutta?	Calcutta	1
Londres, Philadelphie [i.e. Paris]	Paris	1
Calcuta [sic]	Calcutta	1
[Nottingham]	Nottingham	1
[Bishopstone, Sussex]	Bishopstone	1
[Bridgetown]	Bridgetown Barbados	1
à Edimbourg	Edinburgh	1
[Hamburg and London]	Hamburg	1
[Londres, i.e. Paris]	Paris	1
[Newcastle]	Newcastle	1
Charles-Town, South-Carolina [i.e. London?]	London	1
[Poole]	Poole	1
Augusta [i.e. London]	London	1
[Colchester]	Colchester	1
[Knaresborough]	Knaresborough	1
London [i.e. Berne]	Bern	1
Brussels [i.e. London]	London	1
Londra [i.e. Paris?]	Paris	1
Londres [Paris]	London	1
Basseterre in St. Christopher	Basseterre Saint Kitts	1
Dubiiu [i.e. Dublin]	Dublin	1
Douay	Douai	1
Londres [i.e Amsterdam?]	Amsterdam	1
Londres [ie. Lausanne]	Lausanne	1
London [i.e. Amsterdam?]	Amsterdam	1
London and Francfort	London	1
A Dublin	Dublin	1
Londres [i.e. Rotterdam?]	Rotterdam	1
A Londres [i.e. Hamburg?]	Hamburg	1
Londra [i.e. Venice]	Venice	1
Londres [The Hague?]	London	1
[Londres i.e. Paris?]	Paris	1
Londres [Brussels?]	Brussels	1
A Bruxelles	Brussels	1
Londre [sic] [i.e. Paris?]	Paris	1
[Newcastle	Newcastle	1
[ London	London	1
[Coventry?]	Coventry	1
Londres [i.e. Frankfurt]	Frankfurt	1
Bury St. Edmund's	Bury St Edmunds	1
[Leeds	Leeds	1
[Birstall?]	Birstall	1
London und Berlin	London	1
London [i.e. Frankfurt]	Frankfurt	1
[Dubl]in	Dublin	1
[Doncaster]	Doncaster	1
[Wolverhampton?	Wolverhampton	1
[Limerick	Limerick	1
a Londres	London	1
Berlin [i.e. London?]	London	1
L:Derry	Londonderry	1
A Londres; et se trouvent à Paris	London	1
Apud Kilmarnock	Kilmarnock	1
Dominica	Roseau Dominica	1
In Dublino	Dublin	1
[Abingdon?]	Abingdon	1
[Newcastle upon Tyne?	Newcastle	1
[Banbury]	Banbury	1
[[Cork]	Cork	1
[Leicester]	Leicester	1
[Penrith]	Penrith	1
[Liverpool?]	Liverpool	1
[Kirkcudbright?]	Kirkcudbright	1
A Londres [i.e. Paris?	Paris	1
Londres[i.e.Antwerp?]	Antwerp	1
[Deptford]	Deptford	1
[Newark	Newark	1
[Carlisle?	Carlisle	1
Apud Ayr	Ayr	1
[Stafford]	Stafford	1
[Limerick]	Limerick	1
Monterosarum	Montrose	1
Burton-Upon-Trent	Burton	1
[Leicester?]	Leicester	1
[London i.e. Paris?]	Paris	1
Dunelmiæ	Durham	1
Londres [i.e.Paris?]	Paris	1
À Dublin	Dublin	1
A Glasgow	Glasgow	1
[Perth	Perth	1
[Bury St. Edmunds?]	Bury St Edmunds	1
Dublini	Dublin	1
Warringtoniæ	Warrington	1
Edimburgh	Edinburgh	1
La Haye	The Hague	1
Londres [i.e. Frankfurt?]	Frankfurt	1
Londres [i.e. Frankfurt	Frankfurt	1
[Ampthill?	Ampthill	1
Londres [i.e. Geneva?]	Geneva	1
Londres [i.e. Geneva]	Geneva	1
Londres [i.e. Leipzig]	Leipzig	1
[Bungay]	Bungay	1
Edinbourga	Edinburgh	1
[Banbury	Banbury	1
Sarum	Salisbury	1
Edinbugh [sic]	Edinburgh	1
[Cirencester?]	Cirencester	1
[Belfast	Belfast	1
[Ipswich?	Ipswich	1
Boston [Lincs.]	Boston	1
Williamsburgh [i.e. London?]	London	1
Amsterdam [London?]	Amsterdam	1
Spitalfields	London	1
Kingston-Upon-Hull	Hull	1
[Woodbridge?	Woodbridge NJ	1
[Bath?	Bath	1
[Exeter	Exeter	1
[The Hague?]	The Hague	1
In the Savoy	London	1
Printed in the Hagh	The Hague	1
England?]	London	1
Edinburgh?]	Edinburgh	1
Imprinted at Londo[n]	London	1
Londini [i.e.Geneva?]	Geneva	1
[Impr]inted at Lon[don	London	1
Printed at Andwerpe [i.e. Paris?	Paris	1
[Printed at Doway	Douai	1
Imprinted at London in Fleetstreete	London	1
[Imprintit at Edinburgh	Edinburgh	1
Edinbvrgi	Edinburgh	1
[Imprynted at London in Powles church yarde by Rycharde Iugge and Iohn Cawood printers to the Quenes Maiestie. Cum priuilegio Regiæ Maiestatis]	London	1
[Excvsvm Londini	London	1
Printed in Aeerdene [sic]	Aberdeen	1
Imprinted at Paris	Paris	1
Imprimé à Londres par Richard Field, sur les copies impriméez à Tours & à la Rochelle	London	1
Imprime à Basle [i.e. London]	London	1
Wt Londen [i.e. Netherlands]	Amsterdam	1
[Printed at Amsterdam	Amsterdam	1
Imprented at Striviling	Stirling	1
Printed at the Hage [i.e. London?]	London	1
At Middleburgh [i.e. London]	London	1
From Altmore	Altmore	1
[Aldermanbury	Aldermanbury	1
Printed at Edinbvrgh	Edinburgh	1
[Leyden?	Leiden	1
[Lancaster?	Lancaster PA	1
Imprintit at Striviling	Stirling	1
Imprime à Basle [i.e. La Rochelle]	La Rochelle	1
And imprentit [in Edinburgh	Edinburgh	1
Oxoniæ excudebant	Oxford	1
Printed at Edinburgh [i.e. Leiden]	Leiden	1
Printed at Midelburge	Middelburg	1
A Paris [i.e. London	London	1
A Verdun	Verdun	1
Imprinted at Leyden	Leiden	1
Imprinted at London in Povvles Churchyarde	London	1
[Netherlands	Amsterdam	1
Imprentit at Striuiling	Stirling	1
[Strassburg	Strasbourg	1
In't Nederduyts over-gheset na't ghedruckte exemplaer van Londen	London	1
Ghedruckt to London	London	1
Imprinted in the Cathedrall Church of the blessed Trinitie Dublin	Dublin	1
Ghedruckt tot Londen [i.e. Netherlands]	Amsterdam	1
Printed at Aberdene	Aberdeen	1
[Saint Omer	St Omer	1
Printed at Roan [i.e. Dublin]	Dublin	1
[Wesel?] imprinted	Wesel	1
Imprinted at Lo[n]don	London	1
Ghedruckt tot Londen [i.e. The Netherlands]	Amsterdam	1
[Netherlands?	Amsterdam	1
[Westminister	London	1
Londini [i.e. Amsterdam?]	Amsterdam	1
Printid at Lyons	Lyon	1
[Imprynted at Londo[n]	London	1
[Ghent]	Ghent	1
[Pomadie i.e. London?	London	1
At Lyons	Lyon	1
[Rome	Rome	1
Printed in Amsterdam	Amsterdam	1
Imprinted at Lodnon	London	1
Londidi [sic]	London	1
[Imprinted at Roan by Martin Mesgissier, the kinges printer. 1585. With priuiledge. And imprinted at London	London	1
[Enprynted by me William Caxton in thabbey of Westme[n]stre by london, fynysshed, and accomplysshed the, viij, day of October, the yere of the incatnacyon of our lord God, M,CCCC,lxxxij and in the xxii yere of the regne of Kyng Edward the fourth	London	1
Prentyd at London	London	1
[Imprinted at Lu[n]don	London	1
[Germany?]	Hamburg	1
At Dort	Dort	1
at. Dort [i.e. London]	London	1
at. Dort	Dort	1
[Emprynted at westmynstre	Westminster Vt	1
Printed at Mackline [i.e. Mechlin]	Mechelen	1
Printed at Midelburge [i.e. London]	London	1
A Lyon	Lyon	1
[Excusum Lonini	London	1
Imprinted at the Hage [i.e. London]	London	1
Printed at Altmore [i.e. London]	London	1
Imprentit at Striuiling [i.e. London]	London	1
Printed at Amsterdam [i.e. England?]	London	1
Printed at Prague [i.e London]	London	1
[Holland?]	Amsterdam	1
[England]	London	1
Imprinted in Aberdene	Aberdeen	1
Stampata in Londra	London	1
Anuersa [i.e. London	London	1
Edimburgi [i.e. Basel	Basel	1
Printed at the Hayf [sic, i.e. London]	London	1
Printed at the Hage [i.e. London	London	1
London, Printed Ianuary 11. 1640	London	1
In Aberdene	Aberdeen	1
Printed in Aberdene [i.e. Edinburgh]	Edinburgh	1
[Rheins	Reims	1
[Printed at Oxforde	Oxford	1
Printed at Cullen [i.e. Mechlin] with licence	Mechelen	1
Imprinted at London [i.e. Wesel?]	Wesel	1
[Leiden	Leiden	1
Printed at Vtrecht [i.e. France?]	Paris	1
Printed at Goricom [Gorinchem, i.e. London]	London	1
Printed at the Hage [i.e. London]	London	1
Printed at Dort [i.e. London	London	1
[[Westmestre]	London	1
Printed at Antvverp	Antwerp	1
From Roane [i.e. London?]	London	1
[[Imprinted at Londo[n]	London	1
[[Imprynted at London	London	1
Imprynted at Ca[n]terbury	Canterbury	1
Prynted at Canterbury	Canterbury	1
Rothomagi [i.e. London]	London	1
Printed in Elesium [sic] [i.e. London]	London	1
[At Edinburgh ye 17. day of July	Edinburgh	1
[Imprinted at Basil [i.e. Emden]	Emden	1
Impresso en Leon [i.e. London	London	1
[Coventry	Coventry	1
[East Molesey, Surrey	London	1
[Imprinted in Londo[n]	London	1
Edinburgh [i.e. Amsterdam]	Amsterdam	1
[Impressa in Londre	London	1
Middleborrow	Middelburg	1
[Enprynted in London	London	1
[Dort?	Dort	1
Excudebat Londini	London	1
A Londres [i.e. France?]	Paris	1
Edinburgh [i.e Amsterdam]	Amsterdam	1
At Oxforde	Oxford	1
Impresso en Paris [i.e. Oxford]	Oxford	1
[Southwark	London	1
Gedruct tot Noortwitz [i.e. Norwich, actually Leeuwarden	Leeuwarden	1
In Piacenza [i.e. London]	London	1
[Printed at Basill [i.e. Antwerp]	Antwerp	1
[Impressu[s] Londonijs	London	1
Excusum Cantabrigiae	Cambridge	1
[From Wittonburge [i.e. London?]	London	1
Midddelburgh[sic]	Middelburg	1
[Imprinted at Luneberge [i.e. Antwerp]	Antwerp	1
[Imprintyd at London	London	1
[Enpre[n]tyd in the Duchye of Braband in the towne of Andewarpe	Antwerp	1
At Delft	Delft	1
Lugduni Batauorum	Leiden	1
Printed at Antwerpe [i.e. London	London	1
Translated out of the High-Dutch, and printed at London	London	1
[Impressum Romae [i.e. Cologne]	Cologne	1
[Amsterdam?]	Amsterdam	1
[Aberdene	Aberdeen	1
At Doway	Douai	1
[St. Omer	St Omer	1
Printed at Rochel [i.e. London	London	1
[Enprynted at Londo[n]	London	1
[Sanctus albanus	St Albans	1
[Strasbourg	Strasbourg	1
[Antwerp?	Antwerp	1
[Londen [i.e. Antwerp?]	Antwerp	1
[Louvain]	Louvain	1
[Emprented in ye famous cite of Andwarpe	Antwerp	1
At Striveling in Scotlande [i.e. London	London	1
Edimburgi [i.e. London	London	1
Printed at Amsterdam [i.e. London	London	1
In s'Graven Haghe [i.e. London?]	London	1
Printed at Delft	Delft	1
At Delph	Delft	1
[Imprynted at Lo[n]don	London	1
[Excussum [sic] Londini	London	1
Impryntid at London [i.e. Strasbourg]	Strasbourg	1
Printed at Geneua	Geneva	1
[Heidelberg	Heidelberg	1
[Salamanca	Salamanca	1
Printet [sic], at Amsterdam	Amsterdam	1
1575. Imprinted at London	London	1
Lovanni	Louvain	1
At. Dort	Dort	1
Na de copye, Gedruckt tot Edinburgh	Edinburgh	1
Imprinted at Antwerp	Antwerp	1
[East Molesey	London	1
[La Rochelle	La Rochelle	1
[Wesel?]	Wesel	1
Imprime a Londres	London	1
Colloniæ [i.e. Paris	Paris	1
Anno. 1563. Imprinted at London	London	1
[Imprynted at London in Temstrete ouer agaynste the stiliardes, at the signe of the dobbel hood	London	1
An. Do. 1555. Londini	London	1
Europe [i.e. London?]	London	1
Printed at Edenburgh	Edinburgh	1
Printed, by His Majesties command, at Oxford	Oxford	1
Sur l'imprimeà́ Londres	London	1
[Dublin reprinted	Dublin	1
[Leiden]	Leiden	1
Imprimées a La Haye, [i.e. London	London	1
A Whitehall [i.e. Holland?]	Amsterdam	1
Lodnon [i.e. London]	London	1
Oxonii [i.e. Amsterdam]	Amsterdam	1
Printed at London, and re-printed at Leith	London	1
[[Campbeltown]	Campbeltown	1
Printed at Cork	Cork	1
Re-printed at York	York	1
[Newcastle upon Tyne?]	Newcastle	1
Imprimé a Dublin	Dublin	1
Printed and sold in York	York	1
Iuly, 12. London	London	1
[Hamburg?	Hamburg	1
[Edinburgh] Re-printed at Edinburgh	Edinburgh	1
Gedruckt naer de copy van Londen	London	1
Printed at London, and reprinted at Dublin	London	1
Printed in VVaterford	Waterford	1
Genevah [i.e. Newcastle?]	Newcastle	1
London printed, ;;and Edinburgh re-printed	London	1
Edinburgh]	Edinburgh	1
A Londres.	London	1
At York	York	1
By order, re-printed at Edinburgh	Edinburgh	1
[Printed at London, and re-printed at Aberdene	London	1
London [i.e. Oxford?]	Oxford	1
[Edinburgh] London printed, Edinburgh re-printed	Edinburgh	1
Imprinted at Oxford [i.e. London]	London	1
[Lo]ndon	London	1
Nondon [sic]	London	1
Gedrukt tot Londen	London	1
[[Scotland?]	Edinburgh	1
Londen	London	1
Maybol [i.e. Edinburgh?]	Edinburgh	1
Imprinted at [Dublin]	Dublin	1
Dondon [sic]	London	1
Printed at St. Germans	St Germans	1
Dublin :;And re-printed at Edinburgh	Dublin	1
Eleutheropoli [i.e. Amsterdam?]	Amsterdam	1
Lonon [sic, i.e. London]	London	1
London :;Edinburgh	London	1
At Doway [i.e. Douai]	Douai	1
[Douai?	Douai	1
[Camridge	Cambridge	1
[London] .	London	1
Oxoford [sic]	Oxford	1
Printed at Edingborough [i.e. London	London	1
[Edinburgh] London printed, and re-printed at Edinburgh	Edinburgh	1
[Glasgow] London printed, and re-printed at Glasgow	Glasgow	1
[Paris? or Louvain?	Paris	1
Printed at London, ;;and re-printed at Edinburgh	London	1
[In the Savoy, i.e. London]	London	1
[Waterford?	Waterford	1
In the Savoy :;Edinburgh	Edinburgh	1
Re-printed at Aberdeen	Aberdeen	1
[Edinburgh] Printed at Dublin, and re-printed at Edinburgh	Edinburgh	1
Edinburgh :bprinted by the heir of Andrew Anderson, printer to His most Sacred Majesty	Edinburgh	1
[France?	Paris	1
[Chester?	Chester	1
[Reprinted at Dublin	Dublin	1
[Ireland	Dublin	1
[Reprinted at Oxford	Oxford	1
[Antwerp]	Antwerp	1
Printed first at London, and now re-printed at Edinburgh	London	1
London [i.e. Holland?	Amsterdam	1
London '	London	1
[London :bs.n.]	London	1
[London :bs.n.	London	1
[Printed at Dublin	Dublin	1
London :printed by T. Moore in White-Fryers	London	1
[London or Oxford?]	London	1
[A Londres	London	1
Tot Amsteldam	Amsterdam	1
Ter Goude	Gouda	1
Bellositi Dobunorum [Oxford]	Oxford	1
Printed in Chester	Chester	1
Printed ad the Haghe [i.e. Hague]	The Hague	1
Edinburg [i.e. Edinburgh]	Edinburgh	1
And printed at Paris	Paris	1
Imprinted at York by Robert Barker	York	1
Londo [i.e., London]	London	1
Lond[on]	London	1
Re-printed at Cologne [i.e. London	London	1
Oxon.	Oxford	1
Jmprinted at Dublin	Dublin	1
Edinburgh :;And re-printed at London	Edinburgh	1
Lond[ini].	London	1
Lonodn [sic]	London	1
[Chatham?	Chatham	1
Holy-Rood-House [Edinburgh]	Edinburgh	1
Eleutheropoli [i.e. London]	London	1
[[London ?]	London	1
Imprimee a Edenburg	Edinburgh	1
Muscovia [i.e. London?]	London	1
[London] printed	London	1
Re-printed at London	London	1
Printed in Delff	Delft	1
[Eclinburgh	Edinburgh	1
Dublin reprinted	Dublin	1
Lovain printed	Louvain	1
Agraphwyd yn y Mwythig	Shrewsbury	1
London : Printed for Iohn Richman	London	1
[Waterford, Ireland]	Waterford	1
Boston in New England	Boston MA	1
[Paganopoli [i.e. London]	London	1
Printed at Edinburgh [i.e. London?]	London	1
Hagh [The Hague]	The Hague	1
[Leith?]	Edinburgh	1
Imprinted first at London and reprinted at Edinburgh	London	1
[Boston [Mass.]	Boston MA	1
Corck	Cork	1
[Hague]	The Hague	1
Edynburgh	Edinburgh	1
[Printed at Amsterdam in the year 1688	Amsterdam	1
[Waterford]	Waterford	1
Tot de Hague	The Hague	1
[Cambridge, Cambridgeshire]	Cambridge	1
[London] :bPrinted for Edward Husband, printer to the Honorable House of Commons	London	1
[Imprinted at York	York	1
London :[	London	1
Anwerpe [i.e. Antwerp]	Antwerp	1
Gedrukt zu Edenburg in Schottland	Edinburgh	1
Gedrukt tot Edenburg in Schotland	Edinburgh	1
[Amsterdam, i.e. London]	London	1
Tet Londen	London	1
In's Graven-Hage	The Hague	1
[London? :s.n.	London	1
Stampata in Dublino	Dublin	1
[A]t Amsterdam	Amsterdam	1
Se vend à Londres	London	1
[[Cambridge]	Cambridge	1
[London] White-Hall, St. Barnabas's Festival	London	1
Printed by His Majesties command at Oxford, [i.e. London]	London	1
Ediburgh [sic]	Edinburgh	1
