original	polished	Count
Brooke, Henry	male	117
Millington, Edward	male	116
Wells, Edward	male	115
Hart, John	male	115
Stebbing, Henry	male	115
Heylyn, Peter	male	115
Dalrymple, Alexander	male	115
Lucas, Charles	male	115
Grotius, Hugo	male	115
Brooks, Thomas	male	114
Young, Arthur	male	114
Morton, Thomas	male	114
Bugg, Francis	male	113
Shadwell, Thomas	male	113
Hoole, Charles	male	112
Gray, Andrew	male	112
Wake, William	male	112
Washington, George	male	111
Whitehead, George	male	111
Vincent, Thomas	male	111
Price, Richard	male	111
Wesley, Charles	male	110
Hare, Francis	male	110
Alleine, Joseph	male	110
Erskine, Ebenezer	male	109
Younge, Richard.	male	109
Gregory, John	male	109
Lowth, Robert	male	109
Lillo, George	male	109
Dunton, John	male	108
Janeway, James	male	108
Norris, John	male	107
Trimmer, Sarah	female	107
Moore, Edward	male	107
Fuller, Thomas	male	107
Macgowan, John	male	107
Luther, Martin	male	106
Reynolds, John	male	106
Buckingham, George Villiers	male	106
Ken, Thomas	male	106
Comber, Thomas	male	105
Parker, George	male	105
Dod, John	male	105
Lilly, William	male	105
Campbell, John	male	105
Naylor, James	male	105
Russel, Robert	male	105
Gadbury, John	male	105
Josephus, Flavius.	male	104
Love, Christopher	male	104
Calamy, Edmund	male	103
Wilson, William	male	103
Preston, John	male	103
Home, John	male	102
Philips, Ambrose	male	102
Seneca, Lucius Annaeus	male	102
Berkeley, George	male	101
Smith, Thomas	male	101
Coley, Henry	male	101
Heywood, Thomas	male	100
Armstrong, John	male	100
Jones, John	male	99
Penington, Isaac	male	99
Shepard, Thomas	male	99
Colman, Benjamin	male	99
Horneck, Anthony	male	99
Ray, John	male	98
Crisp, Stephen	male	98
Raleigh, Walter	male	97
Reynolds, Edward	male	97
Sinclair, John	male	97
Sanderson, Robert	male	97
Rowlands, Samuel	male	97
Barclay, Robert	male	97
Huntington, William	male	97
Humfrey, John	male	97
Pond, Edward	male	97
Montesquieu, Charles de Secondat	male	96
Macpherson, James	male	96
Stanhope, George	male	96
Cervantes Saavedra, Miguel de	male	96
Lockman, John	male	96
Holcroft, Thomas	male	96
Adams, John	male	96
Stephens, Edward	male	96
Williams, William	male	95
Mallet, David	male	95
Caesar, Julius.	male	94
Howell, James	male	94
Becon, Thomas	male	94
Leybourn, William	male	94
Nepos, Cornelius.	male	94
Wilson, John	male	94
Davies, John	male	94
Burrough, Edward	male	93
Edwards, John	male	93
Jones, Thomas	male	93
Ellis, William	male	93
Tucker, Josiah	male	93
Gordon, John	male	93
Hill, Aaron	male	93
Dyche, Thomas	male	92
Blair, Robert	male	92
Cotton, John	male	92
Evans, John	male	92
Andrewes, Lancelot	male	92
Swedenborg, Emanuel	male	91
Jennens, Charles	male	91
Swallow, John.	male	91
Brinsley, John	male	91
Leland, John	male	91
Peirce, James	male	91
Woodhouse, John.	male	91
Villiers, George	male	91
Miller, James	male	90
Strong, Nehemiah	male	90
Sykes, Arthur Ashley	male	90
Echard, Laurence	male	90
Paterson, Samuel	male	89
Hoyle, Edmond	male	89
Hartley, David	male	89
Ogilby, John	male	89
Bradbury, Thomas	male	89
Mitchel, William	male	88
Phillips, John	male	88
Pitt, William	male	88
Chambaud, Lewis	male	88
Buchanan, George	male	88
Lewis, John	male	87
Banks, John	male	87
Justinus, Marcus Junianus.	male	87
Secker, Thomas	male	87
Hutton, Charles	male	87
Mathias, Thomas James	male	87
Ballard, Thomas	male	87
Clarendon, Edward Hyde	male	87
Hill, Richard	male	86
Rutherford, Samuel	male	86
Doolittle, Thomas	male	86
Brown, Thomas	male	86
Shirley, James	male	86
Bradley, Richard	male	86
Dawes, William	male	86
Wallis, John	male	85
Stonhouse, James	male	85
Rose, George	male	85
Mackenzie, George	male	85
Gouge, Thomas	male	85
Littleton, Thomas	male	85
Scougal, Henry	male	84
Wycherley, William	male	84
Hickes, George	male	84
Crouch, Nathaniel	male	84
Harris, John	male	84
Burroughs, Jeremiah	male	84
Dove, Jonathan.	male	84
Sibbes, Richard	male	84
Ambrose, Isaac	male	83
Seller, John	male	83
Bernard, Richard	male	83
Assheton, William	male	83
Watson, John	male	83
Cooper, William	male	83
Langhorne, John	male	83
Hieron, Samuel	male	82
Shaftesbury, Anthony Ashley Cooper	male	82
Walker, George	male	82
Dade, William.	male	82
Collier, Jeremy	male	82
Rawlet, John	male	81
Toland, John	male	81
Dyer, William	male	81
Osborne, Thomas	male	81
Halifax, George Savile	male	81
King, Thomas.	male	81
Coles, Elisha	female	80
Elys, Edmund	male	80
Playford, John	male	80
Buchan, William	male	79
Beverley, Thomas.	male	79
Fairfax, Thomas Fairfax	male	79
Shebbeare, John	male	79
Southerne, Thomas	male	79
James, Elinor	female	78
Cheyne, George	male	78
Goldsmith, John	male	78
Barnard, John	male	78
Walker, John	male	78
Ball, John	male	78
Chandler, Samuel	male	78
Fleming, Robert	male	78
Almon, John	male	77
Nowell, Alexander	male	77
Sternhold, Thomas	male	77
Temple, William	male	77
Burns, Robert	male	77
Viner, Charles	male	77
Walker, William	male	77
Dekker, Thomas	male	77
Pomfret, John	male	76
Blackmore, Richard	male	76
Sheppard, William	male	76
Robinson, John	male	76
Blackstone, William	male	76
Jackson, John	male	76
Whitby, Daniel	male	76
Brathwait, Richard	male	76
Bray, Thomas	male	75
Selden, John	male	75
Gataker, Thomas	male	75
Falconer, William	male	75
Cowley, Abraham	male	75
Erskine, Thomas Erskine	male	75
Goodwin, John	male	75
Bullord, John.	male	75
Lucas, Richard	male	74
Entick, John	male	74
Sprat, Thomas	male	74
Hickeringill, Edmund	male	74
Cooke, Thomas	male	74
Sharp, Granville	male	74
Turner, Daniel	male	74
Hobbes, Thomas	male	74
Stafford, Richard	male	74
Foxe, John	male	74
Dennis, John	male	74
Ross, Alexander	male	74
Fordyce, James	male	74
Smith, Charlotte Turner	female	74
Greenwood, John	male	74
Burton, John	male	74
Ferguson, James	male	74
White, Robert	male	74
Du Moulin, Pierre	male	74
Jordan, Thomas	male	74
Norden, John	male	73
Hayley, William	male	73
Stevens, George Alexander	male	73
Ryland, John	male	73
Ford, Emanuel.	male	73
Fleming, Caleb	male	73
Bentley, Richard	male	73
Trigge, Thomas.	male	72
Richardson, William	male	72
Mackenzie, Henry	male	72
Payne, Thomas	male	72
Whitehead, William	male	72
Marana, Giovanni Paolo	male	72
Pulteney, William	male	71
Cowley, Hannah	female	71
Wilkins, John	male	71
Horne, George	male	71
Wing, John	male	71
Trenchard, John	male	70
South, Robert	male	70
Parsons, Robert	male	70
Warburton, William	male	70
Broughton, Hugh	male	70
Mair, John	male	70
Barrow, Isaac	male	70
Wadsworth, Benjamin	male	70
Montagu, Mary Wortley	female	70
Jones, Henry	male	70
Curll, Edmund	male	70
Delany, Patrick	male	70
Donne, John	male	70
Fitzherbert, Anthony	male	70
Douglas, Eleanor	female	69
Brooke, Frances	female	69
Maxwell, James	male	69
Browne, Daniel	male	69
Dickson, David	male	69
Gilpin, William	male	69
Browne, Joseph	male	69
Chauncy, Charles	male	69
Rush, Benjamin	male	69
Wettenhall, Edward	male	69
Prideaux, Humphrey	male	69
Johnson, Charles	male	69
Sewell, George	male	69
Tanner, John	male	69
Aikin, John	male	68
Linguet, Simon Nicolas Henri	male	68
Cooper, Thomas	male	68
Baker, Samuel	male	68
Middleton, Thomas	male	68
Calonne, Charles Alexandre de	male	68
Waller, Edmund	male	68
Guthrie, James	male	67
Mead, Richard	male	67
Evelyn, John	male	67
Stackhouse, Thomas	male	67
Collins, William	male	67
Tindal, Matthew	male	67
Kettlewell, John	male	67
Newbery, John	male	67
Perrin, John.	male	66
Collyer, Mary	female	66
Graham, James	male	66
Lloyd, William	male	66
Comenius, Johann Amos	male	66
Colson, Nathaniel	male	66
Martin, John	male	66
Murray, James	male	66
Beattie, James	male	66
Cromwell, Oliver	male	66
Philips, John	male	66
Hervey, John Hervey	male	66
Bowles, John	male	66
Dunn, Samuel	male	66
Durham, James	male	66
Pigott, Charles	male	65
Hamilton, William	male	65
Coffey, Charles	male	65
Pym, John	male	65
Poole, Matthew	male	65
Robinson, Robert	male	65
Monro, Alexander	male	65
Dalrymple, John	male	65
Bennet, Thomas	male	65
Budgell, Eustace	male	65
Harris, William	male	65
Willard, Samuel	male	65
Snape, Andrew	male	65
Burgoyne, John	male	65
Fontenelle, Bernard Le Bovier de	male	65
Anstey, Christopher	male	65
Melmoth, William	male	64
Greene, Thomas	male	64
Wild, Robert	male	64
Shower, John	male	64
Tooke, John Horne	male	64
Gordon, George	male	64
Harris, Robert	male	64
Jackson, William	male	64
Hoare, Prince	male	64
Turner, John	male	64
Drayton, Michael	male	64
Cleveland, John	male	63
Mackworth, Humphrey	male	63
Wakefield, Gilbert	male	63
Fox, William	male	63
Ferguson, Robert	male	63
Lindsay, David	male	63
Henley, John	male	63
Howard, Robert	male	63
Paley, William	male	63
Downame, John	male	63
Cullen, William	male	63
Hayward, John	male	63
Cobb, James	male	63
Howe, John	male	63
Wing, Tycho	male	63
Shenstone, William	male	62
King, John	male	62
Rollin, Charles	male	62
Hamilton, Alexander	male	62
Benezet, Anthony	male	62
Burgh, James	male	62
Madan, Martin	male	62
Owen, Charles	male	62
Kelly, Hugh	male	62
Willis, Thomas	male	62
Dodwell, Henry	male	62
Kames, Henry Home	male	61
Dell, William	male	61
Dalrymple, David	male	61
Bell, John	male	61
Ellwood, Thomas	male	61
Strafford, Thomas Wentworth	male	61
Towgood, Micaiah	male	61
Holbach, Paul Henri Thiry	male	61
Hooker, Thomas	male	61
Browne, Thomas	male	61
Season, Henry	male	61
Pennant, Thomas	male	60
Brown, William	male	60
Croft, Herbert	male	60
Leeds, Titan	male	60
Grove, Henry	male	60
Williams, David	male	60
Akenside, Mark	male	60
Percival, Thomas	male	60
Waterland, Daniel	male	60
Disney, John	male	60
Tryon, Thomas	male	59
Asgill, John	male	59
Ward, John	male	59
Knaggs, Thomas	male	59
Cotton, Charles	male	59
Murray, John	male	59
Davenant, Charles	male	59
Gessner, Salomon	male	59
Carey, Mathew	male	59
Erskine, John	male	59
Barlow, Joel	male	59
Dickinson, Jonathan	male	59
Milbourne, Luke	male	59
Turner, William	male	58
Culpepper, Nathanael	male	58
Wright, Thomas	male	58
Hutcheson, Archibald	male	58
Hughes, John	male	58
Prince, Thomas	male	58
Pittis, William	male	58
Pufendorf, Samuel	male	58
Drelincourt, Charles	male	57
Tickell, Richard	male	57
Bracken, Henry	male	57
Crook, John	male	57
Browne, John	male	57
Thomas, John	male	57
Cook, James	male	57
Henry, David	male	57
Witherspoon, John	male	57
Tennent, Gilbert	male	57
Low, Nathanael	male	57
Free, John	male	57
Goldoni, Carlo	male	57
Brothers, Richard	male	57
Ward, Samuel	male	57
Wesley, Samuel	male	57
Stennett, Joseph	male	56
Drummond, William	male	56
Fothergill, Samuel	male	56
Jones, Andrew	male	56
Anderson, John	male	56
Randolph, Thomas	male	56
Maddox, Isaac	male	56
Tenison, Thomas	male	56
Recorde, Robert	male	56
Ostervald, Jean Frédéric	female	56
Fisher, Edward	male	56
Davies, Samuel	male	56
Reynolds, Frederick	male	56
Milner, John	male	56
Pearce, Zachary	male	55
Adams, William	male	55
Caryl, Joseph	male	55
Gordon, William	male	55
Coke, Thomas	male	55
Booker, John	male	55
Douglas, John	male	55
Andrews, John	male	55
Parnell, Thomas	male	55
Edwards, Thomas	male	55
Pierce, Thomas	male	55
Ash, John	male	55
White, William	male	55
Grattan, Henry	male	55
Mead, Matthew	male	55
Woolston, Thomas	male	55
Price, John	male	55
Stockdale, John	male	55
Newton, Isaac	male	55
Boerhaave, Herman	male	55
Chaucer, Geoffrey	male	55
Lyly, John	male	55
Pearse, Salem	male	55
Burton, Henry	male	54
Gibbons, Thomas	male	54
Adams, George	male	54
Ruddiman, Thomas	male	54
Fenner, William	male	54
Scott, William	male	54
Byfield, Nicholas	male	54
Wakely, Andrew.	male	54
Jewel, John	male	54
Glanvill, Joseph	male	54
Glover, Richard	male	54
Chalmers, George	male	54
Kilner, Dorothy	female	54
Kearsley, George	male	54
Allen, William	male	54
Motteux, Peter Anthony	male	54
Farnaby, Thomas	male	54
Le Clerc, Jean	female	54
Swan, John	male	54
Collinges, John	male	54
Dury, John	male	54
Hardy, Nathaniel	male	54
Cockburn, John	male	53
Rochester, John Wilmot	male	53
Pennyman, John	male	53
Allen, John	male	53
Beddoes, Thomas	male	53
Miller, Philip	male	53
Ridpath, George	male	53
Rous, Francis	male	53
Chapman, George	male	53
Marshall, Stephen	male	53
Miege, Guy	male	52
Jenkins, David	male	52
Morgan, Thomas	male	52
Young, John	male	52
Walker, Clement	male	52
Hall, John	male	52
Smellie, William	male	52
Fisher, John	male	52
Clark, James	male	52
Ainsworth, Henry	male	52
Earle, Jabez	male	52
Pasquin, Anthony	male	52
Pownall, Thomas	male	52
Bolton, Robert	male	52
Hawkins, John	male	52
Collins, Anthony	male	52
Gildon, Charles	male	52
Fowler, Edward	male	52
Glasse, Hannah	female	51
Pennecuik, Alexander	male	51
Thicknesse, Philip	male	51
Dugdale, William	male	51
Bradford, Samuel	male	51
Perry, William	male	51
Maxwell, John	male	51
Boccaccio, Giovanni	male	51
Hatton, Edward	male	51
Stair, John Dalrymple	male	51
Martyn, Thomas	male	51
Egmont, John Perceval	male	51
Holme, Benjamin	male	51
Hamilton, James George Hamilton	male	51
Glas, John	male	51
Harper, Robert Goodloe	male	51
Jephson, Robert	male	51
Rolli, Paolo	male	51
Cary, John	male	51
Brome, Richard	male	51
Saint German, Christopher	male	51
Wingate, Edmund	male	51
Head, Richard	male	51
D'Avenant, William	male	51
Lambarde, William	male	51
Willet, Andrew	male	51
Fulke, William	male	51
Oates, Titus	male	50
Kennicott, Benjamin	male	50
Smith, Humphrey	male	50
Rowley, William	male	50
Hanbury Williams, Charles	male	50
Campbell, Archibald	male	50
Mauduit, Israel	male	50
Potter, John	male	50
Ellis, Clement	male	50
Green, Thomas	male	50
Bradford, John	male	50
Francklin, Thomas	male	50
Manningham, Thomas	male	50
Smalridge, George	male	50
Spenser, Edmund	male	50
Clayton, Robert	male	50
Wade, John	male	50
Hollyband, Claudius	male	50
Jenks, Benjamin	male	49
Bates, William	male	49
Richardson, John	male	49
Moxon, Joseph	male	49
Jones, Griffith	male	49
Zimmermann, Johann Georg	male	49
Hutcheson, Francis	male	49
Du Pin, Louis Ellies	male	49
Watson, Samuel	male	49
Parker, Henry	male	49
Drexel, Jeremias	male	49
Bullinger, Heinrich	male	49
Francke, August Hermann	male	48
Hayes, Richard	male	48
Whately, William	male	48
Mauger, Claude.	male	48
Hunter, John	male	48
Earbery, Matthias	male	48
Murray, Lindley	female	48
Belhaven, John Hamilton	male	48
Wallin, Benjamin	male	48
Pike, Samuel	male	48
Neale, Thomas	male	48
Smith, James	male	48
Norwood, Richard	male	48
Bossuet, Jacques Bénigne	male	48
Galloway, Joseph	male	48
Barker, John	male	48
Lansdowne, George Granville	male	48
Sydenham, Thomas	male	48
Mandeville, Bernard	male	48
Kidder, Richard	male	48
Tacitus, Cornelius.	male	48
Hall, Thomas	male	48
Peacham, Henry	male	48
Goodman, John	male	48
Charleton, Walter	male	48
Elyot, Thomas	male	48
Wharton, George	male	48
Walpole, Robert	male	47
Palmer, Samuel	male	47
Buckingham, John Sheffield	male	47
Povey, Charles	male	47
Gregory, Francis	male	47
Talbot, William	male	47
Cooke, Edward	male	47
Mather, Samuel	male	47
O'Hara, Kane	male	47
Burney, Fanny	female	47
Venning, Ralph	male	47
Dorrington, Theophilus	male	47
Petty, William	male	47
Marvell, Andrew	male	47
Chamberlayne, Edward	male	47
Plat, Hugh	male	47
Gifford, George	male	47
Turford, Hugh	male	46
Smith, George	male	46
Russell, John	male	46
Pain, William	male	46
Arnall, William	male	46
Willis, Richard	male	46
Prestage, John	male	46
Brett, Thomas	male	46
Savage, Richard	male	46
Maynwaring, Arthur	male	46
Gibbon, Edward	male	46
Bourn, Samuel	male	46
Pelling, Edward	male	46
Petiver, James	male	46
Heath, Robert	male	46
Featley, Daniel	male	46
Churchyard, Thomas	male	46
Hill, Thomas	male	46
Vicars, John	male	46
Burder, George	male	45
Lettsom, John Coakley	male	45
Purney, Thomas	male	45
Boswell, James	male	45
Leigh, Edward	male	45
Newcomb, Thomas	male	45
Orrery, Roger Boyle	male	45
Hawkesworth, John	male	45
Butler, Joseph	male	45
Tutchin, John	male	45
Thomson, John	male	45
Robins, Thomas	male	45
Knox, William	male	45
Morse, Jedidiah	male	45
Enfield, William	male	45
Bisse, Thomas	male	45
Auckland, William Eden	male	45
Miles, William Augustus	male	45
Webster, William	male	45
Withers, John	male	45
Wagstaffe, William	male	45
Toulmin, Joshua	male	45
Laud, William	male	45
May, Thomas	male	45
Baker, Richard	male	44
Fuller, William	male	44
Abelard, Peter	male	44
Fothergill, John	male	44
Hastings, Warren	male	44
Holles, Denzil Holles	male	44
Bacon, Nathaniel	male	44
Halfpenny, William	male	44
Gifford, John	male	44
Kimber, Edward	male	44
Young, William	male	44
Grose, Francis	male	44
Gordon, James	male	44
Somervile, William	male	44
Haweis, Thomas	male	44
Collier, Thomas	male	44
Howgill, Francis	male	44
Chubb, Thomas	male	44
Taplin, William	male	44
Care, Henry	male	44
Burn, Richard	male	44
Pearse, Edward	male	44
Blount, Thomas	male	44
Duck, Stephen	male	44
Gilbert, Geoffrey	male	44
Smart, Christopher	male	44
Haversham, John Thompson	male	44
Freind, John	male	44
Oldham, John	male	44
Prideaux, John	male	44
Knox, John	male	43
Lucretius Carus, Titus.	male	43
Fisher, Payne	male	43
Hole, Matthew	male	43
Nixon, Robert	male	43
Collins, John	male	43
Bishop, George	male	43
Williamson, John	male	43
Howell, William	male	43
Smith, Richard	male	43
Stewart, James	male	43
Graham, William	male	43
Quevedo, Francisco de	male	43
Wilson, Samuel	male	43
Gerhard, Johann	male	43
Emerson, William	male	43
Preston, William	male	43
Burkitt, William	male	43
Williams, Helen Maria	female	43
Croxall, Samuel	male	43
Keate, George	male	43
Burgess, Daniel	male	43
Daniel, Samuel	male	43
Rolt, Richard	male	43
Rastell, John	male	43
Grantham, Thomas	male	43
Brine, John	male	43
Carey, George Saville	male	42
Smith, Adam	male	42
Bowles, Carington	female	42
Abercrombie, John	male	42
Willymott, William	male	42
Jackson, Thomas	male	42
Glasse, Samuel	male	42
Massinger, Philip	male	42
Broughton, Thomas	male	42
Gordon, Alexander	male	42
Bowdler, John	male	42
Field, John	male	42
Foster, James	male	42
Bancks, John	male	42
Vives, Juan Luis	male	42
Schiller, Friedrich	male	42
Williams, Thomas	male	42
Dewsbury, William	male	42
Stewart, John	male	42
Shaw, Samuel	male	42
Russell, William	male	42
Warton, Thomas	male	42
Duncan, Andrew	male	42
Taylor, Dan	male	42
Butler, John	male	42
Toplady, Augustus	male	42
Sidney, Philip	male	42
Darrell, William	male	42
Butler, Charles	male	42
Leake, John	male	42
Vaughan, William	male	42
Crouch, Humphrey	male	42
Stubbes, Phillip.	male	42
Bagshaw, Edward	male	42
Spauter, Johannes de	male	41
Tyndale, William	male	41
Boreman, Thomas	male	41
Hooker, Richard	male	41
Macklin, Charles	male	41
Abbot, George	male	41
Shelton, Thomas	male	41
Pemble, William	male	41
Brady, Nicholas	male	41
Annet, Peter	male	41
Douglas of Douglas, Archibald Douglas	male	41
Hurd, Richard	male	41
Sarpi, Paolo	male	41
Backus, Isaac	male	41
Radcliffe, Ann Ward	female	41
Halhed, Nathaniel Brassey	male	41
Fielding, Sarah	female	41
Walker, Samuel	male	41
Sclater, William	male	41
Whitehead, Paul	male	41
Williams, Daniel	male	41
Smedley, Jonathan	male	41
Garth, Samuel	male	41
Harvey, Gideon	male	41
Rogers, Thomas	male	41
Mornay, Philippe de	male	41
Albemarle, George Monck	male	40
Purcell, Henry	male	40
Sergeant, John	male	40
Ramsay, James	male	40
Henderson, Andrew	male	40
Hutchinson, John	male	40
Fox, John	male	40
Medley, Samuel	male	40
Gilbert, Thomas	male	40
Bickham, George	male	40
Goethe, Johann Wolfgang von	male	40
Whalley, John	male	40
Hamilton, Robert	male	40
Harrington, James	male	40
MacNally, Leonard	male	40
Forbes, John	male	40
Smith, Edmund	male	40
Serle, Ambrose	male	40
Godwin, William	male	40
Lewis, William	male	40
Fenn, Ellenor	female	40
Phillips, Edward	male	40
Lindsey, Theophilus	male	40
Townley, James	male	40
Barrington, John Shute Barrington	male	40
Bradshaw, William	male	40
Stephens, William	male	40
Jebb, John	male	40
Lawson, John	male	40
Denham, John	male	40
Rushworth, John	male	40
Forbes, William	male	40
Lupton, Thomas.	male	40
Southwell, Robert	male	40
Pope, Walter	male	40
Lydgate, John	male	40
Dyke, Jeremiah	male	40
Thelwall, John	male	39
Cotton, Robert	male	39
Lobb, Theophilus	male	39
Abbot, Robert	male	39
Stubs, Philip	male	39
Topham, Edward	male	39
Ravenscroft, Edward	male	39
Scott, James	male	39
Hughes, William	male	39
Etherege, George	male	39
Lennox, Charlotte	female	39
Forbes, Duncan	male	39
Appleton, Nathaniel	male	39
Wood, Thomas	male	39
Cadogan, William	male	39
Jones, David	male	39
Hildrop, John	male	39
Nelson, William	male	39
Cave, William	male	39
O'Leary, Arthur	male	39
Cox, Richard	male	39
Wood, William	male	39
Debrett, John	male	39
Ames, Richard	male	39
Trimnell, Charles	male	39
Hull, Thomas	male	39
Francis, Philip	male	39
Mavor, William Fordyce	male	39
Thomas, William	male	39
Baker, Thomas	male	39
Cooke, John	male	39
De Lolme, Jean Louis	female	39
Grey, Zachary	male	39
Sharp, Thomas	male	39
Guyse, John	male	39
Harris, Joseph	male	39
Guild, William	male	39
White, Benjamin	male	39
Caussin, Nicolas	male	39
Saltmarsh, John	male	39
Digges, Leonard	male	39
Harrison, Thomas	male	38
Davies, Thomas	male	38
Zinzendorf, Nicolaus Ludwig	male	38
Shaw, John	male	38
Baretti, Giuseppe	male	38
Horsley, Samuel	male	38
Maynwaringe, Everard	male	38
Pulteney, William.	male	38
Hutton, Richard	male	38
Hippisley, John	male	38
Argyll, Archibald Campbell	male	38
Clark, John	male	38
Maurice, Thomas	male	38
Conybeare, John	male	38
Lardner, Nathaniel	male	38
Ellis, John	male	38
Fiddes, Richard	male	38
Gastrell, Francis	male	38
Douglas, James	male	38
Florus, Lucius Annaeus.	male	38
Palairet, Jean	female	38
Johnstone, Charles	male	38
Boyse, Samuel	male	38
Quincy, John	male	38
Tombes, John	male	38
Boys, John	male	38
Rainolds, John	male	38
Nalson, John	male	38
Meriton, George	male	38
Walkingame, Francis	male	37
Long, Thomas	male	37
Burges, Cornelius	male	37
Wyvill, Christopher	male	37
